trial,selected_by,error,use_standard_sl_tp,stop_loss_parameter_binance,take_profit_parameter_binance,activation_threshold,trailing_distance,adjustment_step,third_level_trailing_distance,enable_breakeven,filtering_active,beobachten_active,seite,min_price_change_pct_min,min_price_change_pct_max,price_change_lookback_minutes,symbol_observation_hours,close_position,allow_short,allow_long,filter_previous_day,previous_day_direction,require_timeframe_alignment,ema_fast_parameter,ema_slow_parameter,ema_baseline_parameter,back_trend_periode,min_trend_strength_parameter,min_trend_duration_parameter,rsi_period,rsi_buy,rsi_sell,rsi_exit_overbought,rsi_exit_oversold,volume_sma,volume_multiplier,volume_entry_multiplier,min_volume,use_momentum_check,momentum_lookback,momentum,use_bb,bb_period,bb_deviation,use_macd,macd_fast_period,macd_slow_period,macd_signal_period,use_adx,adx_period,adx_threshold,use_vwap,use_advanced_vwap,advanced_vwap_std_threshold,use_obv,obv_period,use_chaikin_money_flow,cmf_period,cmf_threshold,interval_int_2,interval_int_3,symbol,total_trades,win_rate,total_profit,max_drawdown,profit_factor,avg_profit,total_commission,avg_slippage,total_slippage,stop_loss_hits,take_profit_hits,signal_exits,trailing_stop_hits,observation_timeout_exits,backtest_end_exits,stop_loss_percent,take_profit_percent,signal_exits_percent,trailing_stop_percent,observation_timeout_percent,backtest_end_percent,advanced_vwap_periods,enable_trailing_take_profit,take_profit_levels,take_profit_size_percentages
44,ML-Guided,,False,0.99,1.0,0.77,0.5,0.12,1.0,True,False,False,both,0.63,9.37,606,5,False,True,True,False,bullish,False,4,41,196,16,4.16,8,24,56,37,92,21,50,3.11,1.91,0.1679,False,36,0.6438,False,11,1.73,False,20,58,13,True,12,20.3,True,False,0.89,False,11,True,33,-0.25,5m,5m,CHILLGUYUSDT,5.0,0.8,11.595845287500014,3.864598058447021,8.882239823796038,2.3191690575000026,1.1159047125,0.7499999999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[50, 141, 240]",False,[1.4],[100.0]
45,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.056,0.028,0.0,1.0,0.1,1.0,False,False,False,long,1.8,34.58,165,2,False,True,True,False,bearish,False,3,59,196,9,4.81,5,8,58,35,92,18,54,4.87,0.93,0.4752,False,36,0.6438,True,33,3.49,False,20,58,13,False,35,32.2,True,False,0.89,True,8,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[33, 55, 224]",False,[2.8],[100.0]
46,ML-Guided,,False,0.99,1.0,0.2,4.85,0.33,5.7,False,False,False,short,0.94,22.61,169,10,False,True,True,False,bullish,False,4,135,55,13,1.88,4,27,84,25,92,6,48,3.03,0.49,0.3,False,36,0.6438,False,11,1.73,True,10,30,17,True,30,26.1,True,False,0.89,True,14,True,22,-0.09,5m,5m,CHILLGUYUSDT,186.0,0.7956989247311828,-89.28652812635785,387.1924418519564,0.7128163307699473,-0.4800350974535368,18.41827573607402,0.508064516129034,0.0,14.0,146.0,25.0,9.0,0.0,0.0,7.216494845360824,75.25773195876289,12.886597938144329,4.639175257731959,0.0,0.0,"[17, 59, 177]",True,"[0.9, 2.0, 2.5]","[33.33, 33.33, 33.33]"
47,ML-Guided,,True,0.036,0.051,0.0,1.0,0.1,1.0,False,False,False,both,0.9,15.73,347,5,False,True,True,False,bullish,False,14,114,56,13,3.83,8,12,56,36,96,2,58,2.89,1.8,0.4086,False,36,0.6438,True,11,2.94,True,10,36,9,False,35,32.2,False,False,0.89,True,7,False,1,0.0,5m,5m,CHILLGUYUSDT,6.0,0.1666666666666666,-28.85498787500007,123.44143800000016,0.252561164970236,-4.809164645833345,1.347487875,0.7499999999999915,0.0,5.0,1.0,0.0,0.0,0.0,0.0,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,"[44, 54, 249]",False,[5.1],[100.0]
48,ML-Guided,,False,0.99,1.0,0.82,1.91,1.07,1.0,True,False,False,both,0.89,21.26,564,2,True,True,True,False,bearish,False,30,104,51,6,2.75,8,12,75,16,86,2,13,1.2,1.38,0.8697,True,7,0.18,True,34,3.82,False,20,58,13,False,35,32.2,True,True,0.5,True,19,True,9,-0.26,5m,5m,CHILLGUYUSDT,3.0,0.0,-12.108199826644146,48.43279930657658,0.0,-4.036066608881382,0.6718786554729729,0.7499999999999711,0.0,3.0,0.0,0.0,1.0,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,"[47, 81, 287]",False,"[2.3, 3.4]","[50.0, 50.0]"
49,ML-Guided,,True,0.021,0.031,0.0,1.0,0.1,1.0,False,False,False,short,1.71,6.74,484,3,True,True,True,False,bullish,False,17,63,62,16,3.96,1,7,63,45,85,2,47,3.31,2.01,0.2712,True,21,0.83,False,11,1.73,False,20,58,13,False,35,32.2,True,False,0.89,False,11,True,16,-0.03,5m,5m,CHILLGUYUSDT,2.0,0.5,2.0053716249999933,30.97915950000004,1.2589317021334927,1.0026858124999969,0.4421283749999999,0.7499999999999878,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,"[15, 64, 162]",False,[3.1],[100.0]
50,ML-Guided,,False,0.99,1.0,0.12,4.77,0.66,1.0,False,False,False,both,4.68,33.3,72,6,False,True,True,False,bullish,False,19,89,57,20,1.64,1,18,78,19,85,14,38,2.59,0.57,0.9405,True,13,0.28,True,37,1.58,True,13,38,9,True,30,25.1,True,False,0.89,True,13,True,17,0.08,5m,5m,CHILLGUYUSDT,12.0,0.6666666666666666,-12.985232547984548,97.02641674193823,0.6345068288527755,-1.0821027123320457,1.7929218109218168,0.6249999999999983,0.0,1.0,8.0,3.0,1.0,0.0,0.0,7.6923076923076925,61.53846153846154,23.07692307692308,7.6923076923076925,0.0,0.0,"[11, 84, 184]",False,"[1.9, 2.8]","[50.0, 50.0]"
51,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.67,5.46,0.22,0.92,False,False,False,short,0.89,6.32,393,9,True,True,True,False,bearish,False,22,56,56,18,4.61,10,26,74,41,82,15,19,2.97,2.38,0.8101,True,35,0.3,True,24,3.79,True,16,56,20,False,35,32.2,True,True,2.14,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[17, 52, 240]",True,"[0.9, 2.8, 3.0]","[33.33, 33.33, 33.33]"
52,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.84,0.31,0.66,1.36,False,False,False,short,0.71,37.71,603,2,False,True,True,False,bullish,False,8,118,50,5,2.1,7,23,56,24,98,12,53,4.21,0.65,0.0406,False,36,0.6438,True,15,3.11,True,12,56,18,True,13,27.7,True,True,1.43,True,28,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[42, 118, 212]",True,"[1.7, 3.4, 4.4]","[33.33, 33.33, 33.33]"
53,ML-Guided,,True,0.023,0.015,0.0,1.0,0.1,1.0,False,False,False,short,4.12,30.37,237,1,True,True,True,False,bearish,False,26,110,56,20,1.17,10,27,85,44,96,14,59,2.82,0.81,0.4479,True,10,0.64,False,11,1.73,True,7,55,10,False,35,32.2,False,False,0.89,False,11,True,36,-0.14,5m,5m,CHILLGUYUSDT,93.0,0.4408602150537634,8.082411630041044,127.30998175915676,1.0205469904646254,0.0869076519359252,20.979327406675782,0.749999999999979,0.0,49.0,40.0,3.0,0.0,0.0,0.0,53.2608695652174,43.47826086956522,3.260869565217391,0.0,0.0,0.0,"[37, 132, 237]",False,[1.5],[100.0]
54,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.048,0.022,0.0,1.0,0.1,1.0,False,False,False,short,2.45,34.64,282,2,True,True,True,False,bearish,False,24,102,55,19,3.81,2,25,58,17,84,7,30,4.86,0.6,0.2766,False,36,0.6438,True,35,1.74,True,20,30,19,False,35,32.2,True,False,0.89,False,11,True,24,0.22,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[31, 67, 260]",False,[2.2],[100.0]
55,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.049,0.063,0.0,1.0,0.1,1.0,False,False,False,long,0.78,45.92,367,3,False,True,True,False,bullish,False,18,48,50,16,2.98,3,14,62,20,90,11,28,2.06,2.74,0.2259,False,36,0.6438,False,11,1.73,True,21,30,5,True,30,35.5,False,True,1.86,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[19, 116, 247]",False,[6.3],[100.0]
56,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.96,5.86,0.49,1.0,True,False,False,both,0.68,43.24,346,9,False,True,True,False,bullish,False,10,36,142,7,2.64,10,21,71,33,88,21,20,4.59,2.37,0.8733,True,4,0.08,True,40,2.06,False,20,58,13,False,35,32.2,False,True,1.74,True,18,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[19, 68, 255]",False,"[4.0, 4.7]","[50.0, 50.0]"
57,ML-Guided,,False,0.99,1.0,0.8,1.06,0.33,1.0,False,False,False,both,2.43,28.46,488,11,True,True,True,False,bearish,False,4,52,86,4,3.81,7,5,78,19,79,4,48,4.68,1.72,0.4711,True,6,0.44,False,11,1.73,True,6,31,14,False,35,32.2,False,False,0.89,False,11,True,18,-0.14,5m,5m,CHILLGUYUSDT,29.0,0.3448275862068966,10.16447685012864,46.05985509876081,1.194451122111313,0.3504992017285738,6.536877184626508,0.7499999999999837,0.0,22.0,0.0,4.0,8.0,0.0,0.0,64.70588235294117,0.0,11.76470588235294,23.52941176470588,0.0,0.0,"[13, 136, 210]",False,"[4.3, 4.5]","[50.0, 50.0]"
58,ML-Guided,,False,0.99,1.0,0.71,5.26,0.55,1.0,False,False,False,both,3.3,38.95,286,1,False,True,True,False,bullish,False,12,65,50,4,3.31,3,23,78,34,92,21,31,0.81,2.55,0.2303,True,34,0.82,False,11,1.73,True,7,36,6,False,35,32.2,True,False,0.89,True,18,False,1,0.0,5m,5m,CHILLGUYUSDT,3.0,0.3333333333333333,-14.756460666436272,59.025842665745074,0.3219672000836881,-4.918820222145424,0.6793097179268291,0.7500000000000023,0.0,2.0,1.0,0.0,1.0,0.0,0.0,50.0,25.0,0.0,25.0,0.0,0.0,"[27, 91, 174]",False,[2.9],[100.0]
59,ML-Guided,,False,0.99,1.0,0.91,5.86,0.15,1.0,False,False,False,short,1.15,42.02,685,5,False,True,True,False,bearish,False,4,44,157,10,1.7,8,15,76,39,82,24,35,3.69,2.35,0.0685,True,38,0.44,False,11,1.73,True,24,34,19,False,35,32.2,True,True,1.68,True,28,False,1,0.0,5m,5m,CHILLGUYUSDT,1.0,0.0,-14.913012722499982,59.65205088999993,0.0,-14.913012722499982,0.2190627224999999,0.7499999999999718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[49, 149, 194]",False,[3.8],[100.0]
60,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.93,1.31,0.73,3.05,True,False,False,both,4.79,17.93,67,2,False,True,True,False,bullish,False,15,32,146,19,3.76,5,15,61,31,76,20,30,1.48,2.69,0.9207,False,36,0.6438,False,11,1.73,False,20,58,13,False,35,32.2,False,True,2.37,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[26, 123, 218]",True,"[1.1, 2.3, 2.5]","[33.33, 33.33, 33.33]"
61,ML-Guided,,True,0.018,0.052,0.0,1.0,0.1,1.0,False,False,False,short,2.7,37.0,425,12,True,True,True,False,bearish,False,5,92,55,7,3.11,4,17,79,31,86,30,19,2.89,2.0,0.6397,False,36,0.6438,True,14,2.14,True,11,48,17,False,35,32.2,True,True,1.87,True,27,False,1,0.0,5m,5m,CHILLGUYUSDT,1.0,1.0,9.79981150000003,0.0,1000.0,9.79981150000003,0.2301885,0.7499999999999963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[36, 89, 202]",False,[5.2],[100.0]
62,ML-Guided,,False,0.99,1.0,0.87,4.88,1.22,1.0,True,False,False,both,4.64,21.61,574,9,False,True,True,False,bullish,False,3,129,86,11,4.81,2,7,72,26,93,10,29,3.85,1.16,0.2426,True,19,0.98,False,11,1.73,False,20,58,13,False,35,32.2,True,True,0.63,True,26,True,27,-0.03,5m,5m,CHILLGUYUSDT,2.0,1.0,6.541528387499961,0.0,1000.0,3.2707641937499803,0.2287216124999999,0.3749999999999832,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[20, 61, 262]",False,"[1.7, 3.7]","[50.0, 50.0]"
63,ML-Guided,,False,0.99,1.0,0.42,3.57,0.48,2.82,False,False,False,short,3.52,49.02,146,12,False,True,True,False,bearish,False,3,31,67,13,0.91,6,30,84,21,87,15,45,4.52,0.68,0.3744,False,36,0.6438,False,11,1.73,False,20,58,13,False,35,32.2,False,True,0.36,True,5,False,1,0.0,5m,5m,CHILLGUYUSDT,132.0,0.6212121212121212,-141.5387919370036,419.7872382775345,0.5799108205892518,-1.0722635752803302,17.095300428821314,0.5795454545454339,0.0,26.0,78.0,25.0,11.0,0.0,0.0,18.571428571428573,55.71428571428572,17.857142857142858,7.857142857142857,0.0,0.0,"[37, 87, 228]",True,"[2.1, 3.4, 3.6]","[33.33, 33.33, 33.33]"
64,ML-Guided,,False,0.99,1.0,0.98,3.98,1.38,1.55,True,False,False,long,2.61,39.35,457,7,True,True,True,False,bullish,False,24,92,233,17,0.47,7,9,67,19,90,11,60,4.39,0.91,0.7923,False,36,0.6438,False,11,1.73,False,20,58,13,False,35,32.2,False,False,0.89,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,297.0,0.7542087542087542,3.3459909200141285,155.298717172648,1.0066295548465407,0.0112659626936502,34.18691755276462,0.5707070707070641,0.0,44.0,208.0,43.0,23.0,0.0,0.0,13.836477987421384,65.40880503144653,13.522012578616351,7.232704402515723,0.0,0.0,"[42, 142, 239]",True,"[2.1, 2.7, 4.3]","[33.33, 33.33, 33.33]"
65,ML-Guided,,False,0.99,1.0,0.9,3.93,1.06,3.17,True,False,False,both,2.26,31.74,298,8,True,True,True,False,bullish,False,3,55,81,20,3.73,1,6,70,27,76,15,22,3.89,2.91,0.6978,False,36,0.6438,True,24,2.42,True,23,42,5,False,35,32.2,False,True,1.19,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,14.0,0.6428571428571429,-11.617301949949548,64.70431932195794,0.5542445482656811,-0.8298072821392534,1.575206056848104,0.4821428571428429,0.0,3.0,9.0,2.0,2.0,0.0,0.0,18.75,56.25,12.5,12.5,0.0,0.0,"[23, 84, 258]",True,"[0.7, 3.6, 3.7]","[33.33, 33.33, 33.33]"
66,ML-Guided,,False,0.99,1.0,0.59,5.73,1.05,2.77,False,False,False,long,3.93,38.73,206,8,True,True,True,False,bullish,False,21,86,101,4,4.02,2,6,79,22,98,17,48,1.17,2.87,0.4289,False,36,0.6438,True,14,3.24,False,20,58,13,True,14,35.5,False,True,0.86,True,30,True,15,-0.03,5m,5m,CHILLGUYUSDT,24.0,0.75,-20.42501512316424,88.24470821574798,0.6715208726880446,-0.85104229679851,2.7001237989040825,0.3749999999999903,0.0,5.0,18.0,1.0,3.0,0.0,0.0,18.51851851851852,66.66666666666666,3.7037037037037033,11.11111111111111,0.0,0.0,"[14, 92, 230]",True,"[2.6, 2.8, 3.2]","[33.33, 33.33, 33.33]"
67,ML-Guided,,False,0.99,1.0,0.7,5.26,0.4,1.0,True,False,False,long,4.61,37.13,361,6,True,True,True,False,bearish,False,16,46,57,7,0.49,8,27,84,24,90,21,28,2.78,1.3,0.3913,True,31,0.74,True,39,2.86,True,17,27,16,True,16,34.2,True,False,0.89,True,27,False,1,0.0,5m,5m,CHILLGUYUSDT,137.0,0.5985401459854015,-61.56677654648616,145.28703607629515,0.8478136096321306,-0.4493925295363953,21.78599795036825,0.6021897810218985,0.0,14.0,79.0,44.0,11.0,0.0,0.0,9.45945945945946,53.37837837837838,29.72972972972973,7.432432432432432,0.0,0.0,"[22, 97, 199]",False,"[3.0, 3.4]","[50.0, 50.0]"
68,ML-Guided,,False,0.99,1.0,0.15,3.52,1.22,3.45,True,False,False,both,3.42,14.34,263,6,False,True,True,False,bullish,False,26,111,73,5,2.12,6,12,74,32,81,27,22,1.66,0.69,0.792,False,36,0.6438,False,11,1.73,True,7,30,18,True,23,16.0,True,True,1.35,True,29,True,6,0.08,5m,5m,CHILLGUYUSDT,9.0,0.7777777777777778,-1.474320269674836,51.43534282524984,0.916568319460025,-0.163813363297204,1.1205099103382985,0.5833333333333246,0.0,2.0,6.0,1.0,1.0,0.0,0.0,20.0,60.0,10.0,10.0,0.0,0.0,"[48, 69, 188]",True,"[1.2, 2.7, 4.6]","[33.33, 33.33, 33.33]"
69,ML-Guided,,False,0.99,1.0,0.42,1.45,1.04,1.0,True,False,False,short,2.73,47.94,563,4,True,True,True,False,bullish,False,5,52,51,12,1.35,9,15,68,41,86,11,13,1.15,1.94,0.2455,False,36,0.6438,True,21,2.99,False,20,58,13,False,35,32.2,True,False,0.89,True,27,True,11,0.04,5m,5m,CHILLGUYUSDT,24.0,0.375,0.0635032749241029,64.76044185594564,1.001273716718892,0.0026459697885042,5.3776545751712,0.7499999999999926,0.0,19.0,5.0,0.0,7.0,0.0,0.0,61.29032258064516,16.129032258064516,0.0,22.58064516129032,0.0,0.0,"[24, 74, 276]",False,[3.0],[100.0]
70,ML-Guided,,True,0.047,0.044,0.0,1.0,0.1,1.0,False,False,False,long,0.66,8.41,257,12,True,True,True,False,bullish,False,21,127,117,3,4.42,4,29,57,39,84,7,26,3.36,0.73,0.5843,True,8,0.57,False,11,1.73,True,17,58,12,True,7,15.8,False,False,0.89,True,26,False,1,0.0,5m,5m,CHILLGUYUSDT,6.0,0.3333333333333333,-11.36003649999999,62.92997920767816,0.6318890419925284,-1.893339416666665,1.3450364999999995,0.7500000000000019,0.0,4.0,2.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,"[13, 64, 266]",False,[4.4],[100.0]
71,ML-Guided,,False,0.99,1.0,0.81,3.65,1.4,4.38,True,False,False,long,4.42,36.87,454,12,True,True,True,False,bearish,False,3,36,133,10,2.18,2,28,56,21,94,5,17,2.98,1.7,0.4788,False,36,0.6438,True,15,2.52,False,20,58,13,False,35,32.2,True,False,0.89,True,26,True,6,0.05,5m,5m,CHILLGUYUSDT,228.0,0.7105263157894737,-77.23915672707496,226.7179197025021,0.6585094442776708,-0.3387682312591006,20.66335910892817,0.4802631578947369,0.0,49.0,160.0,15.0,0.0,0.0,0.0,21.875,71.42857142857143,6.696428571428571,0.0,0.0,0.0,"[38, 82, 205]",True,"[0.6, 0.8, 4.1]","[33.33, 33.33, 33.33]"
72,ML-Guided,,False,0.99,1.0,0.13,4.92,0.38,1.0,False,False,False,long,4.85,38.87,677,1,False,True,True,False,bullish,False,3,125,148,13,1.65,8,18,55,20,97,3,26,3.4,0.51,0.2125,True,14,0.93,True,27,2.61,True,15,31,6,False,35,32.2,True,False,0.89,True,28,True,17,-0.2,5m,5m,CHILLGUYUSDT,117.0,0.5811965811965812,-77.94678742871413,202.15016041775544,0.7563818112461375,-0.666211858365078,17.07609181302706,0.7179487179487191,0.0,15.0,67.0,35.0,13.0,0.0,0.0,11.538461538461538,51.53846153846153,26.923076923076923,10.0,0.0,0.0,"[33, 125, 287]",False,"[2.0, 4.5]","[50.0, 50.0]"
73,ML-Guided,,False,0.99,1.0,0.43,5.35,0.06,1.0,True,False,False,both,4.1,33.44,295,8,True,True,True,False,bullish,False,28,144,134,13,3.68,9,23,65,17,92,3,26,2.55,2.7,0.96,False,36,0.6438,True,23,2.32,True,7,31,7,False,35,32.2,True,False,0.89,True,30,True,36,-0.01,5m,5m,CHILLGUYUSDT,20.0,0.7,-12.052077808438147,112.12847868881556,0.7762781778058507,-0.6026038904219073,2.6961101854303533,0.7125000000000048,0.0,6.0,14.0,0.0,5.0,0.0,0.0,24.0,56.00000000000001,0.0,20.0,0.0,0.0,"[12, 131, 182]",False,"[1.2, 4.2]","[50.0, 50.0]"
74,ML-Guided,,False,0.99,1.0,0.15,1.58,0.98,4.82,True,False,False,short,2.26,7.29,498,8,True,True,True,False,bearish,False,20,55,150,8,2.83,5,24,79,43,94,24,36,2.41,1.9,0.3993,False,36,0.6438,True,17,1.59,False,20,58,13,False,35,32.2,False,True,1.5,True,29,False,1,0.0,5m,5m,CHILLGUYUSDT,14.0,0.4285714285714285,7.718932769167494,83.62886335000013,1.2306607320911798,0.551352340654821,2.714989600066154,0.6964285714285504,0.0,11.0,3.0,0.0,0.0,0.0,0.0,78.57142857142857,21.428571428571427,0.0,0.0,0.0,0.0,"[10, 65, 182]",True,"[2.3, 2.5, 3.0]","[33.33, 33.33, 33.33]"
75,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.81,0.95,0.11,0.62,True,False,False,short,1.03,16.65,294,12,False,True,True,False,bullish,False,18,31,241,16,3.67,4,17,55,32,91,20,12,1.64,2.7,0.4926,True,16,0.35,True,26,2.91,False,20,58,13,True,11,28.6,False,True,0.71,True,29,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[33, 103, 231]",True,"[2.7, 3.5, 4.3]","[33.33, 33.33, 33.33]"
76,ML-Guided,,False,0.99,1.0,0.99,3.78,0.21,4.53,False,False,False,both,3.28,9.02,181,6,True,True,True,False,bullish,False,14,70,54,16,2.13,3,7,78,27,82,16,35,2.43,2.15,0.0665,False,36,0.6438,False,11,1.73,False,20,58,13,False,35,32.2,True,False,0.89,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,129.0,0.6744186046511628,1.6711181130889383,114.42526370257822,1.0066417315574476,0.0129544039774336,15.923608245853307,0.6104651162790666,0.0,31.0,78.0,19.0,18.0,0.0,0.0,21.232876712328768,53.42465753424658,13.013698630136986,12.32876712328767,0.0,0.0,"[29, 93, 236]",True,"[2.7, 4.0, 4.7]","[33.33, 33.33, 33.33]"
77,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.038,0.03,0.0,1.0,0.1,1.0,False,False,False,both,4.29,5.27,515,11,False,True,True,False,bullish,False,22,35,50,20,2.37,3,30,68,22,95,16,38,4.7,2.8,0.4189,False,36,0.6438,False,11,1.73,True,7,33,7,False,35,32.2,True,False,0.89,True,28,True,34,-0.06,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[16, 92, 261]",False,[3.0],[100.0]
78,ML-Guided,,False,0.99,1.0,0.34,1.76,0.6,1.0,True,False,False,long,2.64,41.11,559,2,True,True,True,False,bullish,False,5,89,53,9,1.88,6,28,56,44,92,23,49,4.12,2.02,0.2647,True,5,0.72,True,33,3.92,True,17,38,15,False,35,32.2,True,True,1.94,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,2.0,0.5,3.7823137976739343,6.61478736474735,2.855214274022204,1.8911568988369671,0.4467469226758426,0.7500000000000084,0.0,2.0,0.0,0.0,1.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,"[13, 76, 172]",False,"[3.6, 4.7]","[50.0, 50.0]"
79,ML-Guided,,True,0.045,0.059,0.0,1.0,0.1,1.0,False,False,False,both,1.94,21.72,557,9,True,True,True,False,bullish,False,4,42,50,4,1.41,3,23,55,41,75,15,44,3.0,1.19,0.4787,False,36,0.6438,False,11,1.73,True,12,50,16,True,12,18.7,True,False,0.89,True,30,True,23,-0.13,5m,5m,CHILLGUYUSDT,23.0,0.4347826086956521,-19.932551808244337,117.42210063614267,0.7801251388748188,-0.8666326873149712,5.166119894361247,0.7500000000000016,0.0,10.0,7.0,6.0,0.0,0.0,0.0,43.47826086956522,30.434782608695656,26.08695652173913,0.0,0.0,0.0,"[46, 66, 276]",False,[5.9],[100.0]
80,ML-Guided,,False,0.99,1.0,0.98,3.52,1.36,1.11,True,False,False,long,0.93,40.84,543,8,False,True,True,False,bearish,False,15,44,52,19,0.43,6,26,62,38,89,7,23,1.46,0.88,0.3902,False,36,0.6438,True,24,2.05,False,20,58,13,False,35,32.2,True,True,0.52,False,11,False,1,0.0,5m,5m,CHILLGUYUSDT,255.0,0.6431372549019608,-162.43781591852306,452.0834140323095,0.5822375571521736,-0.6370110428177375,30.36738103066036,0.6323529411764697,0.0,14.0,161.0,80.0,6.0,0.0,0.0,5.363984674329502,61.68582375478927,30.65134099616858,2.2988505747126435,0.0,0.0,"[33, 55, 253]",True,"[0.9, 2.4, 3.2]","[33.33, 33.33, 33.33]"
81,ML-Guided,,False,0.99,1.0,0.85,2.35,1.08,1.0,True,False,False,short,1.61,31.45,206,5,False,True,True,False,bullish,False,14,125,92,20,0.61,5,16,58,37,83,26,48,2.53,0.79,0.5436,True,14,0.06,False,11,1.73,False,20,58,13,True,16,15.6,False,False,0.89,True,7,True,17,0.0,5m,5m,CHILLGUYUSDT,129.0,0.627906976744186,-106.95768363920598,321.2411938754666,0.6298531292767786,-0.8291293305364805,20.467767430781088,0.5872093023255773,0.0,39.0,75.0,15.0,5.0,0.0,0.0,29.1044776119403,55.970149253731336,11.194029850746269,3.731343283582089,0.0,0.0,"[23, 83, 269]",False,"[1.5, 1.9]","[50.0, 50.0]"
82,ML-Guided,,False,0.99,1.0,0.87,2.34,1.42,3.07,True,False,False,short,3.46,7.52,331,11,False,True,True,False,bullish,False,13,45,167,15,4.07,3,24,80,15,94,10,18,3.3,1.26,0.3455,False,36,0.6438,False,11,1.73,True,8,49,14,False,35,32.2,False,False,0.89,True,26,False,1,0.0,5m,5m,CHILLGUYUSDT,17.0,0.5882352941176471,-20.38499870290197,81.53999481160788,0.4621908012000209,-1.1991175707589394,2.476717438344294,0.529411764705877,0.0,8.0,7.0,0.0,2.0,0.0,0.0,47.05882352941176,41.17647058823529,0.0,11.76470588235294,0.0,0.0,"[50, 104, 258]",True,"[1.9, 2.3, 4.2]","[33.33, 33.33, 33.33]"
83,ML-Guided,,False,0.99,1.0,0.94,5.52,1.41,1.0,False,False,False,short,1.83,49.23,345,8,False,True,True,False,bullish,False,28,148,63,20,4.82,5,10,62,35,97,23,21,3.82,2.32,0.2857,True,5,0.55,True,41,3.25,True,16,49,9,True,32,17.3,False,False,0.89,True,20,True,25,-0.12,5m,5m,CHILLGUYUSDT,1.0,0.0,-9.560396392390786,38.24158556956314,0.0,-9.560396392390786,0.2214724842413327,0.7499999999999784,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,"[46, 112, 239]",False,"[3.6, 3.8]","[50.0, 50.0]"
84,ML-Guided,,False,0.99,1.0,0.88,1.98,1.33,1.82,False,False,False,both,1.0,14.08,502,1,True,True,True,False,bearish,False,8,123,71,13,0.59,4,23,75,41,93,17,57,1.1,0.42,0.906,True,37,0.09,True,50,3.55,False,20,58,13,True,13,18.3,True,True,1.94,True,25,True,19,-0.03,5m,5m,CHILLGUYUSDT,134.0,0.5970149253731343,-74.55591598050096,236.6191073246728,0.6786683556755602,-0.5563874326903057,18.87833939759585,0.6604477611940276,0.0,58.0,60.0,16.0,18.0,0.0,0.0,38.15789473684211,39.47368421052632,10.526315789473683,11.842105263157894,0.0,0.0,"[25, 78, 257]",True,"[1.9, 2.6, 4.3]","[33.33, 33.33, 33.33]"
